"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","학년","성별","왕복오래달리기(회)","오래달리기걷기(초)","스텝검사(PEI)","앉아윗몸앞으로굽히기(cm)","종합유연성(점)","(무릎대고)팔굽혀펴기(회)","윗몸말아올리기(회)","악력(kg)","50m달리기(초)","제자리멀리뛰기(cm)","BMI(kg/㎡)","체지방률(%fat)","인원","%","인원","%","인원","%","인원","%","인원","%","검사인원수"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001006","장항중학교","03","공립","N","","1학년","여자","27.1","0.00","","17.4","","","","24","10.5","","21.9","","3","8.6","14","40","12","34.3","5","14.3","1","2.9","35"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001006","장항중학교","03","공립","N","","2학년","남자","54.3","0.00","","12.2","","","","37.1","7.9","","23","","6","16.2","14","37.8","15","40.5","2","5.4","0","0","37"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001006","장항중학교","03","공립","N","","2학년","여자","42.9","0.00","","21.3","","","","27.6","9.2","","21.9","","8","33.3","10","41.7","6","25","0","0","0","0","24"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001006","장항중학교","03","공립","N","","3학년","남자","59.3","0.00","","14.2","","","","43","7.6","","23.1","","6","17.1","17","48.6","10","28.6","2","5.7","0","0","35"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001006","장항중학교","03","공립","N","","3학년","여자","40.1","0.00","","20.1","","","","27.8","9.6","","22.5","","4","7.5","32","60.4","13","24.5","4","7.5","0","0","53"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001008","판교중학교","03","사립","N","","1학년","남자","32.2","0.00","","6","","","","28.5","","159.6","22.3","","0","0","1","20","2","40","2","40","0","0","5"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001008","판교중학교","03","사립","N","","1학년","여자","30.1","0.00","","16.1","","","","24.1","","138.6","21.8","","1","12.5","3","37.5","3","37.5","1","12.5","0","0","8"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001008","판교중학교","03","사립","N","","2학년","남자","66","0.00","","15","","","","37.8","","183.6","21.7","","1","20","2","40","2","40","0","0","0","0","5"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001008","판교중학교","03","사립","N","","2학년","여자","37.2","0.00","","18.2","","","","26.5","","157.6","21.9","","0","0","9","75","3","25","0","0","0","0","12"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001008","판교중학교","03","사립","N","","3학년","남자","54","0.00","","12.8","","","","38.8","","217.8","19.5","","0","0","3","75","1","25","0","0","0","0","4"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001008","판교중학교","03","사립","N","","3학년","여자","33","0.00","","19","","","","33.1","","185","20.8","","1","50","1","50","0","0","0","0","0","0","2"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001009","한산중학교","03","공립","N","","1학년","남자","42.6","0.00","","11.2","","","","31.3","9.7","","25","","0","0","2","25","4","50","2","25","0","0","8"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001009","한산중학교","03","공립","N","","1학년","여자","31.9","0.00","","15.6","","","","27.9","10.3","","24","","0","0","3","37.5","5","62.5","0","0","0","0","8"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001009","한산중학교","03","공립","N","","2학년","남자","64","0.00","","19.3","","","","44.1","8","","25.4","","2","33.3","2","33.3","2","33.3","0","0","0","0","6"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001009","한산중학교","03","공립","N","","2학년","여자","41.8","0.00","","22.2","","","","28.8","9.2","","19.6","","2","50","2","50","0","0","0","0","0","0","4"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001009","한산중학교","03","공립","N","","3학년","남자","73.9","0.00","","17.9","","","","44.8","8","","25","","2","25","4","50","2","25","0","0","0","0","8"
"충청남도교육청","충청남도서천교육지원청","충청남도 서천군","S120001009","한산중학교","03","공립","N","","3학년","여자","36.8","0.00","","18.4","","","","25.8","9.8","","21.1","","1","11.1","3","33.3","5","55.6","0","0","0","0","9"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001053","남포중학교","03","공립","N","","1학년","남자","33.4","0.00","","5.6","","","","28.9","","151","22.4","","0","0","1","16.7","3","50","1","16.7","1","16.7","6"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001053","남포중학교","03","공립","N","","1학년","여자","28.3","0.00","","17.4","","","","24.8","","160","22.7","","0","0","2","66.7","1","33.3","0","0","0","0","3"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001053","남포중학교","03","공립","N","","2학년","남자","45.2","0.00","","11.2","","","","34.4","","158.2","23","","1","25","0","0","2","50","1","25","0","0","4"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001053","남포중학교","03","공립","N","","2학년","여자","39.3","0.00","","27","","","","26.2","10.1","178.5","19.5","","1","33.3","2","66.7","0","0","0","0","0","0","3"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001053","남포중학교","03","공립","N","","3학년","남자","50.8","0.00","","15.6","","","","41.1","","209.6","23.8","","0","0","2","25","6","75","0","0","0","0","8"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001053","남포중학교","03","공립","N","","3학년","여자","28","0.00","","22.4","","","","26.4","","175","21.8","","0","0","1","50","1","50","0","0","0","0","2"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001054","대명중학교","03","사립","Y","2020학년도 체력측정평가 실시하지 않음","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001055","대천서중학교","03","공립","N","","1학년","남자","29.6","0.00","","10.9","","","78.9","","8.7","","24.8","","1","14.3","1","14.3","4","57.1","0","0","1","14.3","7"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001055","대천서중학교","03","공립","N","","1학년","여자","26.6","0.00","","13.6","","","51.8","","9.7","","22.8","","1","7.1","5","35.7","8","57.1","0","0","0","0","14"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001055","대천서중학교","03","공립","N","","2학년","남자","54.3","0.00","","9.8","","","133.6","","8","","21.2","","2","22.2","5","55.6","2","22.2","0","0","0","0","9"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001055","대천서중학교","03","공립","N","","2학년","여자","23.7","0.00","","15.3","","","59.3","","10.1","","24.3","","1","14.3","2","28.6","4","57.1","0","0","0","0","7"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001055","대천서중학교","03","공립","N","","3학년","남자","54.9","0.00","","13.5","","","103.9","","8","","23.4","","4","40","1","10","3","30","2","20","0","0","10"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001055","대천서중학교","03","공립","N","","3학년","여자","24.9","0.00","","14.8","","","53.2","","10","","21.7","","1","12.5","4","50","2","25","1","12.5","0","0","8"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001056","대천여자중학교","03","공립","Y","코로나 19로 인한 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001057","대천중학교","03","공립","Y","코로나19 감염병 상황을 고려하여 2020학년도 학생건강체력평가를 생략. 2020학년도 학생건강체력평가 실시를 생략한 학교는 2021공시 대상 항목에서 제외.","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001058","미산중학교","03","공립","Y","코로나 19로 인한 체력검사 실시 생략(체육건강과-13940(2021.10.16.))","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001059","보령중학교","03","공립","N","","1학년","남자","53.6","0.00","","1.6","","","","40.8","","167.6","25.9","","0","0","2","28.6","4","57.1","0","0","1","14.3","7"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001059","보령중학교","03","공립","N","","1학년","여자","47","0.00","","15","","","","29.7","","160.8","25","","2","25","3","37.5","2","25","1","12.5","0","0","8"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001059","보령중학교","03","공립","N","","2학년","남자","72","0.00","","10.6","","","","48.8","","209.2","23.2","","1","8.3","10","83.3","1","8.3","0","0","0","0","12"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001059","보령중학교","03","공립","N","","2학년","여자","41.7","0.00","","15","","","","30.3","","147","23.3","","0","0","6","66.7","3","33.3","0","0","0","0","9"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001059","보령중학교","03","공립","N","","3학년","남자","93.1","0.00","","8.9","","","","47.4","","190.3","25.2","","0","0","6","85.7","0","0","0","0","1","14.3","7"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001059","보령중학교","03","공립","N","","3학년","여자","65.1","0.00","","14.9","","","","31.8","","151.5","22.4","","0","0","6","75","2","25","0","0","0","0","8"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001060","웅천중학교","03","공립","Y","코로나19로 인한 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001062","주산중학교","03","공립","N","","1학년","남자","","8.33","","14.8","","","","35.6","8.2","","20.1","","0","0","3","100","0","0","0","0","0","0","3"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001062","주산중학교","03","공립","N","","1학년","여자","","9.19","","23.2","","","","29.4","10","","21.6","","0","0","2","66.7","1","33.3","0","0","0","0","3"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001062","주산중학교","03","공립","N","","2학년","남자","","9.37","","14.3","","","","47.6","8","","23.3","","2","40","0","0","3","60","0","0","0","0","5"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001062","주산중학교","03","공립","N","","2학년","여자","","8.04","","16.4","","","","31.4","8.7","","20","","0","0","2","100","0","0","0","0","0","0","2"
"충청남도교육청","충청남도보령교육지원청","충청남도 보령시","S120001062","주산중학교","03","공립","N","","3학년","남자","","9.37","","13.5","","","","43","7.8","","21","","0","0","5","55.6","3","33.3","1","11.1","0","0","9"
