"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년(남)","1학년(여)","2학년(남)","2학년(여)","3학년(남)","3학년(여)","특수학급(남)","특수학급(여)","순회학급(남)","순회학급(여)","계(남)","계(여)","총계"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001380","장안중학교","03","공립","N","","88","58","82","32","95","49","7","4","0","0","272","143","415"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001381","장평중학교","03","공립","N","","100","132","96","122","117","139","7","2","0","0","320","395","715"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001382","전농중학교","03","공립","N","","82","54","72","51","70","67","0","0","0","0","224","172","396"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001383","전동중학교","03","공립","N","","61","85","51","64","81","73","6","4","0","0","199","226","425"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001384","전일중학교","03","공립","N","","64","52","71","53","71","69","1","1","0","0","207","175","382"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001385","정화여자중학교","03","사립","N","","0","39","0","49","0","37","0","0","0","0","0","125","125"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001386","중랑중학교","03","공립","N","","72","54","68","42","59","48","2","2","0","0","201","146","347"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001387","중화중학교","03","공립","N","","85","58","78","61","91","59","8","4","0","0","262","182","444"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001388","청량중학교","03","공립","N","","65","45","68","51","76","61","7","2","0","0","216","159","375"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001389","태릉중학교","03","공립","N","","77","54","64","69","82","51","3","3","0","0","226","177","403"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 중랑구","S010001391","혜원여자중학교","03","사립","N","","0","118","0","107","0","124","0","0","0","0","0","349","349"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001392","휘경여자중학교","03","사립","N","","0","163","0","145","0","157","0","0","0","0","0","465","465"
"서울특별시교육청","서울특별시동부교육지원청","서울특별시 동대문구","S010001393","휘경중학교","03","공립","N","","61","28","73","42","57","37","1","3","0","0","192","110","302"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001545","강남중학교","03","공립","N","","56","32","43","51","39","38","2","1","0","0","140","122","262"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001546","강현중학교","03","공립","N","","65","63","63","56","58","58","7","1","0","0","193","178","371"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001547","관악중학교","03","공립","N","","60","30","63","31","60","44","4","0","0","0","187","105","292"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001548","광신중학교","03","사립","N","","40","33","50","31","54","36","0","0","0","0","144","100","244"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001549","국사봉중학교","03","공립","N","","59","63","51","56","61","53","8","0","0","0","179","172","351"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001550","난우중학교","03","공립","N","","60","114","55","99","69","110","5","4","0","0","189","327","516"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001551","남강중학교","03","사립","N","","103","0","110","0","104","0","0","0","0","0","317","0","317"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001552","남서울중학교","03","공립","N","","50","45","41","39","43","44","7","2","0","0","141","130","271"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001553","남성중학교","03","공립","N","","48","37","45","29","55","60","5","2","0","0","153","128","281"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001554","당곡중학교","03","공립","N","","87","93","68","84","104","95","6","4","0","0","265","276","541"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001555","대방중학교","03","공립","N","","92","146","79","148","96","150","5","2","0","0","272","446","718"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001556","동양중학교","03","사립","N","","127","0","108","0","110","0","0","0","0","0","345","0","345"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001557","동작중학교","03","공립","N","","90","43","72","43","84","45","0","0","0","0","246","131","377"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001558","문창중학교","03","공립","N","","66","58","56","50","57","47","3","0","0","0","182","155","337"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001559","미성중학교","03","공립","N","","47","88","49","96","51","99","6","1","0","0","153","284","437"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001560","봉림중학교","03","공립","N","","50","31","53","32","60","31","5","1","0","0","168","95","263"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001561","봉원중학교","03","공립","N","","76","81","75","68","85","81","8","3","0","0","244","233","477"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001562","사당중학교","03","공립","N","","92","77","108","64","76","62","3","3","0","0","279","206","485"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001563","상도중학교","03","공립","N","","73","78","65","75","93","52","0","0","0","0","231","205","436"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001564","상현중학교","03","공립","N","","93","79","85","78","89","80","4","3","0","0","271","240","511"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001565","서울문영여자중학교","03","사립","N","","0","77","0","74","0","83","0","0","0","0","0","234","234"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001566","성남중학교","03","사립","N","","190","0","182","0","209","0","0","0","0","0","581","0","581"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001567","성보중학교","03","사립","N","","65","57","58","61","74","56","0","0","0","0","197","174","371"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001568","신관중학교","03","공립","N","","44","35","44","33","38","39","2","1","0","0","128","108","236"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001569","삼성중학교","03","공립","N","","33","45","32","49","38","46","4","1","0","0","107","141","248"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001570","신림중학교","03","공립","N","","60","37","72","23","67","36","3","0","0","0","202","96","298"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001571","영등포중학교","03","공립","N","","33","47","37","34","36","20","4","3","0","0","110","104","214"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001572","인헌중학교","03","공립","N","","78","64","83","54","68","82","0","0","0","0","229","200","429"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001573","장승중학교","03","공립","N","","96","111","80","106","78","112","6","6","0","0","260","335","595"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001575","중앙대학교사범대학부속중학교","03","사립","N","","76","151","65","143","60","134","0","0","0","0","201","428","629"
